timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629410400,Aug 19 2021 - 10:00pm,complete,N/A,Tapatío,Morelia,N/A,4,0.00,0.00,1.25,1.52,0,3,3,1,0,1,"","2,81,90'5",5,5,4,0,2,0,4,0,1,1,9,10,2,7,7,3,14,21,61,39,1.05,1.24,1.15,1.40,3.50,100,100,100,50,0,50,50,100,100,5.00,6.00,3.10,2.90,2.10,1.42,2.10,3.55,6.75,1.95,1.69,Estadio AKRON (Zapopan)
1629417600,Aug 20 2021 - 12:00am,complete,N/A,Atlante,Cancún,Abraham de Jesús Quirarte Contreras,4,3.00,3.00,2.04,1.00,1,0,1,1,1,0,"26","",6,3,5,0,4,0,2,3,1,3,12,11,5,5,7,6,21,11,50,50,2.48,0.00,1.62,1.52,3.00,75,100,100,0,0,75,75,25,100,7.50,5.50,1.54,3.45,5.00,1.34,1.95,3.35,6.25,2.00,1.62,Estadio Ciudad de los Deportes (Ciudad de México (D.F.))
1629842400,Aug 24 2021 - 10:00pm,complete,N/A,Tepatitlán de Morelos,Venados,N/A,5,3.00,0.00,1.65,0.95,2,0,2,0,0,0,"64,80","",4,4,1,0,3,0,0,1,0,3,10,8,3,5,7,3,-1,-1,62,38,1.75,0.37,1.55,1.36,4.00,50,100,100,50,50,100,100,50,100,11.00,6.00,1.80,3.30,3.50,1.49,2.35,4.25,8.25,2.25,1.50,Estadio Gregorio Tepa Gómez (Tepatitlán de Morelos)
1629849900,Aug 25 2021 - 12:05am,complete,N/A,Pumas Tabasco,Dorados,N/A,5,1.00,1.00,0.76,1.56,0,2,2,2,0,2,"","11,16",9,2,3,0,3,0,2,1,0,3,19,8,9,3,10,5,-1,-1,64,36,0.00,1.42,2.60,1.18,0.50,25,25,0,0,0,25,25,0,0,6.00,4.50,2.45,2.90,2.50,1.36,2.00,3.25,6.00,1.80,1.80,Estadio Olímpico de Villahermosa (Villahermosa)
1629857100,Aug 25 2021 - 2:05am,complete,N/A,Tampico Madero,Tapatío,N/A,5,3.00,0.50,1.45,0.94,1,1,2,0,0,0,"90'4","57",8,1,1,0,5,0,0,1,0,5,15,4,7,3,8,1,-1,-1,55,45,1.27,1.06,2.04,0.91,2.50,25,75,50,25,25,50,75,0,75,11.00,5.00,1.65,3.35,4.35,1.39,2.10,3.65,7.00,2.10,1.57,Estadio Tamaulipas (Tampico y Ciudad Madero)
1629928800,Aug 25 2021 - 10:00pm,complete,N/A,Tlaxcala,Atlante,Jesus Rafael Lopez Valle,5,1.00,0.00,1.63,1.45,0,0,0,0,0,0,"","",3,3,4,0,2,0,1,3,1,1,9,16,3,5,6,11,-1,-1,48,52,1.39,1.32,1.25,1.86,2.00,50,100,0,0,0,75,100,0,25,5.00,3.50,0.00,0.00,0.00,1.35,2.16,3.74,7.00,1.86,1.86,Estadio Tlahuicole (Tlaxcala)
1629936300,Aug 26 2021 - 12:05am,complete,N/A,Cancún,Mineros de Zacatecas,N/A,5,0.00,0.50,1.11,1.17,3,1,4,2,2,0,"14,39,90'5","90",7,7,2,0,3,1,0,2,2,2,16,10,11,5,5,5,-1,-1,52,48,1.69,1.47,2.29,1.57,2.75,50,50,50,50,25,50,50,25,100,12.00,5.50,0.00,0.00,0.00,0.00,1.55,0.00,0.00,2.00,1.73,Estadio Olímpico Andrés Quintana Roo (Cancún)
1629943500,Aug 26 2021 - 2:05am,complete,N/A,Raya2,Celaya,N/A,5,1.50,1.50,1.19,1.25,1,0,1,1,1,0,"28","",4,6,2,0,1,0,0,2,1,0,7,7,5,2,2,5,-1,-1,49,51,0.70,1.37,1.28,1.06,2.75,75,100,75,0,0,50,100,25,75,8.00,5.00,2.50,3.00,2.45,1.44,2.15,3.70,7.00,2.00,1.62,Estadio BBVA (Guadalupe)
1630029600,Aug 27 2021 - 2:00am,complete,N/A,Morelia,Correcaminos UAT,N/A,5,2.00,1.50,1.67,1.00,2,1,3,2,1,1,"14,90'2","45'3",8,5,2,0,2,0,0,2,0,2,14,7,5,2,9,5,21,13,53,47,2.07,1.19,1.76,1.21,2.75,50,75,75,25,0,50,75,25,100,14.00,5.00,1.32,4.60,6.75,1.26,1.71,2.80,5.00,2.10,1.59,Estadio Generalísimo José María Morelos y Pavón (Morelia)
1630270800,Aug 29 2021 - 9:00pm,complete,N/A,Leones Negros de la Universidad de Guadalajara,Zacatepec Siglo XXI,Jesús Roberto Ruíz González,5,1.00,1.00,1.79,1.35,1,1,2,0,0,0,"90'2","83",1,3,5,1,3,0,1,5,1,2,5,6,2,3,3,3,15,18,57,43,1.19,0.00,0.00,0.00,0.50,25,25,0,0,0,0,25,0,25,2.00,4.50,1.87,3.20,3.40,1.37,2.05,3.45,6.50,1.95,1.67,Estadio Jalisco (Guadalajara)
1630447200,Aug 31 2021 - 10:00pm,complete,N/A,Mineros de Zacatecas,Tampico Madero,Mario Terrazas Chávez,6,1.50,1.00,1.50,0.95,1,2,3,0,0,0,"60","82,86",8,2,2,0,2,0,0,2,0,2,14,8,5,4,9,4,-1,-1,59,41,1.36,1.88,1.60,0.98,1.50,50,50,50,0,0,25,50,25,50,9.00,5.00,2.25,2.90,2.80,1.37,2.00,3.30,6.00,1.80,1.77,Estadio Carlos Vega Villalba (Zacatecas)
1630454700,Sep 01 2021 - 12:05am,complete,N/A,Venados,Cimarrones de Sonora,N/A,6,1.33,1.50,1.71,1.05,2,0,2,2,2,0,"12,32","",3,5,2,0,3,0,1,1,2,1,7,8,5,3,2,5,-1,-1,47,53,1.79,1.39,1.04,0.99,2.50,59,59,42,25,25,42,67,42,59,11.00,2.83,2.25,2.75,3.00,1.48,2.25,3.90,7.50,2.00,1.65,Estadio Olímpico Carlos Iturralde Rivero (Mérida)
1630533600,Sep 01 2021 - 10:00pm,complete,N/A,Zacatepec Siglo XXI,Raya2,N/A,6,0.00,0.50,1.65,0.94,0,0,0,0,0,0,"","",6,4,4,0,4,0,1,3,3,1,7,5,3,0,4,5,14,18,44,56,0.00,1.00,0.00,0.00,2.75,75,75,50,25,25,25,50,75,75,2.50,5.00,2.00,3.10,3.20,1.40,2.10,3.60,7.00,2.00,1.65,Estadio Tecnológico de Oaxaca (Oaxaca)
1630541100,Sep 02 2021 - 12:05am,complete,N/A,Celaya,Pumas Tabasco,Luis Daniel Chavez Leon,6,2.00,3.00,1.90,1.38,1,2,3,2,1,1,"6","12,86",7,4,3,0,1,0,2,1,0,1,9,7,6,4,3,3,13,11,30,70,1.49,1.21,1.41,1.06,2.25,50,75,75,0,0,25,25,50,75,10.00,4.00,1.65,3.40,4.25,1.35,2.00,3.35,6.25,2.00,1.65,Estadio Miguel Alemán Valdés (Celaya)
1630548300,Sep 02 2021 - 2:05am,complete,N/A,Correcaminos UAT,Tlaxcala,N/A,6,2.00,0.00,1.25,0.82,1,1,2,0,0,0,"90'5","88",5,3,1,0,3,0,0,1,0,3,9,4,2,3,7,1,15,8,56,44,1.63,0.83,1.19,0.74,2.75,50,75,75,25,0,0,50,75,100,8.00,6.50,2.30,3.05,2.65,1.31,1.87,2.90,5.25,1.71,1.91,Estadio Olímpico Ing. Marte R. Gómez (Ciudad Victoria)
1630620000,Sep 02 2021 - 10:00pm,complete,N/A,Tapatío,Tepatitlán de Morelos,Jesus Rafael Lopez Valle,6,0.00,1.50,1.25,0.84,1,0,1,1,1,0,"25","",3,7,2,0,3,0,1,1,2,1,8,23,4,11,4,12,-1,-1,43,57,1.10,1.55,1.18,2.77,3.50,75,100,100,25,25,25,75,100,100,8.50,6.50,2.85,2.65,2.45,1.54,2.40,4.20,8.25,2.10,1.57,Estadio AKRON (Zapopan)
1630634400,Sep 03 2021 - 2:00am,complete,N/A,Dorados,Cancún,N/A,6,3.00,1.50,1.89,1.00,2,0,2,0,0,0,"83,90","",8,3,3,0,2,0,1,2,1,1,13,7,4,5,9,2,11,14,54,46,1.52,1.52,1.61,1.13,3.25,75,75,75,50,25,75,100,50,75,6.00,7.00,1.67,3.50,3.95,1.31,1.83,2.95,5.25,1.83,1.74,Estadio Banorte (Culiacán)
